,zipcode,median_household_income,population,median_home_value,major_city,lat,long
27420,78754,54896.0,15036.0,163000.0,Austin,30.355657, -97.644682
27421,78756,59854.0,7194.0,364400.0,Austin,30.322230, -97.740167
27422,78757,57429.0,21310.0,259400.0,Austin,30.351538, -97.732571
27423,78758,43537.0,44072.0,146100.0,Austin,30.387979, -97.706853
27424,78759,66828.0,38891.0,312300.0,Austin,30.402665, -97.761062
27425,78801,33306.0,21780.0,65600.0,Uvalde,29.362904, -99.898132
27426,78802,51944.0,242.0,86100.0,Uvalde,29.151012,-100.015870
27427,78827,24310.0,1219.0,30300.0,Asherton,28.421951, -99.733002
27428,78828,33462.0,258.0,75000.0,Barksdale,29.867563,-100.018530
27429,78829,20536.0,1207.0,46300.0,Batesville,28.888748, -99.562652
27430,78830,24861.0,786.0,39300.0,Big Wells,28.524903, -99.508480
27431,78832,33257.0,3598.0,65800.0,Brackettville,29.395621,-100.439985
27432,78833,29180.0,1299.0,66700.0,Camp Wood,29.674700,-100.078588
27433,78834,42222.0,7829.0,56000.0,Carrizo Springs,28.454034, -99.917847
27434,78836,,128.0,,Catarina,28.301642, -99.704277
27435,78837,30556.0,281.0,105000.0,Comstock,29.837220,-101.212436
27436,78838,51667.0,275.0,234000.0,Concan,29.536636, -99.746893
27437,78839,25560.0,8578.0,38800.0,Crystal City,28.718319, -99.823476
27438,78840,40533.0,48149.0,92000.0,Del Rio,29.729903,-100.881337
27439,78843,,336.0,,Laughlin A F B,29.358463,-100.776883
27440,78850,46500.0,1145.0,112700.0,D Hanis,29.285285, -99.329182
27441,78851,,23.0,,Dryden,30.028067,-101.970461
27442,78852,31214.0,53040.0,86700.0,Eagle Pass,28.729787,-100.316678
27443,78860,19535.0,229.0,60400.0,El Indio,28.478614,-100.278411
27444,78861,45118.0,13701.0,101900.0,Hondo,29.430007, -99.149034
27445,78870,37500.0,984.0,57500.0,Knippa,29.303817, -99.630829
27446,78871,,45.0,,Langtry,30.006991,-101.654794
27447,78872,31050.0,1905.0,41500.0,La Pryor,28.926452, -99.865146
27448,78873,38594.0,1788.0,114500.0,Leakey,29.815376, -99.727302
27449,78877,42250.0,989.0,98600.0,Quemado,28.951173,-100.593386
27450,78879,36806.0,264.0,134200.0,Rio Frio,29.644470, -99.682471
27451,78880,47083.0,1682.0,65100.0,Rocksprings,29.989030,-100.285177
27452,78881,34250.0,2335.0,57900.0,Sabinal,29.383670, -99.529697
27453,78883,44231.0,353.0,344200.0,Tarpley,29.678299, -99.316603
27454,78884,46389.0,1158.0,115600.0,Utopia,29.605008, -99.459791
27455,78885,80417.0,120.0,218800.0,Vanderpool,29.809429, -99.540242
27456,78886,74196.0,647.0,105900.0,Yancey,29.135837, -99.168888
27457,78931,67917.0,323.0,116400.0,Bleiblerville,30.024253, -96.451051
27458,78932,36548.0,757.0,162500.0,Carmine,30.164042, -96.718280
27459,78933,59974.0,1433.0,225700.0,Cat Spring,29.790645, -96.359065
27460,78934,46350.0,6712.0,132900.0,Columbus,29.693447, -96.557401
27461,78935,82391.0,978.0,177200.0,Alleyton,29.695487, -96.424126
27462,78938,52098.0,471.0,51500.0,Ellinger,29.806557, -96.686537
27463,78940,51905.0,2098.0,135100.0,Fayetteville,29.940125, -96.658827
27464,78941,40304.0,2962.0,108800.0,Flatonia,29.727617, -97.158450
27465,78942,43798.0,8989.0,115500.0,Giddings,30.167624, -96.923038
27466,78943,45598.0,352.0,72300.0,Glidden,29.708998, -96.615598
27467,78944,47083.0,562.0,154900.0,Industry,30.027584, -96.496486
27468,78945,49351.0,10494.0,124300.0,La Grange,29.912267, -96.889573
27469,78946,46719.0,960.0,89500.0,Ledbetter,30.188404, -96.778991
27470,78947,64516.0,4475.0,124500.0,Lexington,30.420154, -97.035831
27471,78948,63029.0,850.0,145100.0,Lincoln,30.321105, -96.976365
27472,78949,58523.0,517.0,190400.0,Muldoon,29.833182, -97.087403
27473,78950,49261.0,2038.0,170900.0,New Ulm,29.904948, -96.482617
27474,78951,,26.0,,Oakland,29.587283, -96.824373
27475,78953,44604.0,934.0,93500.0,Rosanky,29.844013, -97.357996
27476,78954,55000.0,1071.0,197100.0,Round Top,30.043016, -96.699188
27477,78956,39923.0,5381.0,128100.0,Schulenburg,29.686272, -96.933626
27478,78957,42994.0,9067.0,107700.0,Smithville,30.013897, -97.182124
27479,78959,39648.0,1837.0,53800.0,Waelder,29.700745, -97.301328
27480,78962,45545.0,4733.0,115500.0,Weimar,29.657572, -96.733177
27481,78963,70017.0,909.0,153000.0,West Point,29.916920, -97.028763
27482,79001,53214.0,249.0,73300.0,Adrian,35.339757,-102.794987
27483,79003,64653.0,162.0,86200.0,Allison,35.581845,-100.068724
27484,79005,62750.0,1735.0,106600.0,Booker,36.380233,-100.507442
27485,79007,42613.0,14542.0,60900.0,Borger,35.706836,-101.398799
27486,79009,41552.0,2166.0,82200.0,Bovina,34.533282,-102.879628
27487,79010,74911.0,802.0,87300.0,Boys Ranch,35.450973,-102.140605
27488,79011,71250.0,236.0,60000.0,Briscoe,35.634220,-100.231976
27489,79012,97083.0,976.0,174900.0,Bushland,35.264761,-102.127678
27490,79013,42349.0,3423.0,28200.0,Cactus,36.038768,-102.003123
27491,79014,55690.0,3771.0,98900.0,Canadian,35.908257,-100.285338
27492,79015,51951.0,19277.0,159200.0,Canyon,34.937472,-101.916036
27493,79016,,94.0,,Canyon,34.983347,-101.918740
27494,79018,40833.0,548.0,61700.0,Channing,35.748254,-102.213391
27495,79019,57202.0,1707.0,97800.0,Claude,35.007100,-101.394035
27496,79021,56250.0,138.0,212500.0,Cotton Center,33.984844,-102.027747
27497,79022,49521.0,10741.0,93600.0,Dalhart,36.098125,-102.606910
27498,79024,54167.0,405.0,59200.0,Darrouzett,36.439773,-100.369084
27499,79025,,69.0,,Dawn,34.940988,-102.205885
27500,79027,29805.0,5223.0,74700.0,Dimmitt,34.408048,-102.419542
27501,79029,51971.0,16177.0,94000.0,Dumas,35.901966,-102.025897
27502,79031,43688.0,1425.0,60500.0,Earth,34.270256,-102.449583
27503,79032,70547.0,157.0,83300.0,Edmonson,34.282885,-101.941418
27504,79033,250001.0,109.0,28300.0,Farnsworth,36.330040,-100.983997
27505,79034,66023.0,637.0,97000.0,Follett,36.359771,-100.157216
27506,79035,46467.0,5309.0,76300.0,Friona,34.690472,-102.784877
27507,79036,51035.0,5128.0,74500.0,Fritch,35.612828,-101.547377
27508,79039,54122.0,779.0,90000.0,Groom,35.259837,-101.096311
27509,79040,57604.0,1839.0,92500.0,Gruver,36.318349,-101.559411
27510,79041,36667.0,3194.0,64700.0,Hale Center,34.043255,-101.931966
27511,79042,54821.0,1169.0,58000.0,Happy,34.741356,-101.911489
27512,79043,39145.0,1487.0,49700.0,Hart,34.368347,-102.134819
27513,79044,40000.0,766.0,95000.0,Hartley,35.863447,-102.367722
27514,79045,41975.0,19473.0,80000.0,Hereford,34.914806,-102.554528
27515,79046,40750.0,489.0,54300.0,Higgins,36.163536,-100.121753
27516,79051,,29.0,,Kerrick,36.483086,-102.259356
27517,79052,43250.0,1259.0,71700.0,Kress,34.361819,-101.742898
27518,79053,86607.0,137.0,109200.0,Lazbuddie,34.408017,-102.579402
27519,79054,40000.0,594.0,28000.0,Lefors,35.374819,-100.821516
27520,79056,44375.0,63.0,72500.0,Lipscomb,36.223812,-100.211576
27521,79057,41500.0,1206.0,53800.0,Mclean,35.246000,-100.642178
27522,79058,,10.0,,Masterson,35.579500,-101.855136
27523,79059,67404.0,837.0,102000.0,Miami,35.830763,-100.765905
27524,79061,60357.0,316.0,81700.0,Mobeetie,35.524915,-100.442492
27525,79062,61000.0,218.0,40000.0,Morse,36.030479,-101.507597
27526,79063,55938.0,686.0,82000.0,Nazareth,34.531086,-102.096270
27527,79064,37865.0,2739.0,61600.0,Olton,34.195479,-102.119153
27528,79065,43921.0,20840.0,69300.0,Pampa,35.541234,-100.906572
27529,79068,65050.0,3197.0,95900.0,Panhandle,35.346662,-101.444262
27530,79070,49810.0,9919.0,79800.0,Perryton,36.269876,-100.794038
27531,79072,40832.0,28849.0,74000.0,Plainview,34.169757,-101.733850
27532,79078,50341.0,377.0,28600.0,Sanford,35.720483,-101.580709
27533,79079,41625.0,2646.0,64300.0,Shamrock,35.208980,-100.242918
27534,79080,42000.0,605.0,37000.0,Skellytown,35.748650,-101.213702
27535,79081,47292.0,3912.0,71600.0,Spearman,36.241620,-101.218409
27536,79082,54375.0,315.0,104200.0,Springlake,34.224256,-102.287745
27537,79083,51141.0,2661.0,65000.0,Stinnett,35.886172,-101.515093
27538,79084,44417.0,2366.0,81300.0,Stratford,36.276881,-101.996725
27539,79085,,53.0,,Summerfield,34.740717,-102.514426
27540,79086,53810.0,2105.0,77600.0,Sunray,36.045957,-101.783727
27541,79087,48375.0,751.0,64300.0,Texline,36.287800,-102.913883
27542,79088,34519.0,5945.0,63500.0,Tulia,34.580896,-101.697218
27543,79091,53250.0,147.0,74500.0,Umbarger,34.897796,-102.126227
27544,79092,44632.0,1106.0,91300.0,Vega,35.312969,-102.446391
27545,79093,,69.0,,Waka,36.289912,-101.033947
27546,79094,76190.0,75.0,33900.0,Wayside,34.840077,-101.509700
27547,79095,40494.0,2686.0,66100.0,Wellington,34.904040,-100.208260
27548,79096,54750.0,2229.0,85700.0,Wheeler,35.437391,-100.196706
27549,79097,71429.0,1150.0,79500.0,White Deer,35.435886,-101.178360
27550,79098,54875.0,517.0,103800.0,Wildorado,35.153350,-102.216656
27551,79101,21250.0,2817.0,61900.0,Amarillo,35.206031,-101.839602
27552,79102,40216.0,9963.0,93500.0,Amarillo,35.196340,-101.866250
27553,79103,47308.0,10594.0,83000.0,Amarillo,35.177308,-101.794475
27554,79104,27490.0,7869.0,61500.0,Amarillo,35.202967,-101.788728
27555,79105,,6.0,,Amarillo,35.691238,-101.820831
27556,79106,38685.0,27967.0,103000.0,Amarillo,35.203066,-101.895003
27557,79107,32002.0,33844.0,59400.0,Amarillo,35.230592,-101.802502
27558,79108,51746.0,17726.0,95100.0,Amarillo,35.307898,-101.690933
27559,79109,53945.0,43516.0,140900.0,Amarillo,35.166416,-101.886423
27560,79110,47834.0,18811.0,102800.0,Amarillo,35.145012,-101.876275
27561,79111,53850.0,1808.0,,Amarillo,35.220501,-101.708127
27562,79118,62323.0,19726.0,139500.0,Amarillo,35.106367,-101.739911
27563,79119,88370.0,11539.0,228600.0,Amarillo,35.109084,-102.017887
27564,79121,69676.0,6575.0,180600.0,Amarillo,35.174696,-101.929737
27565,79124,78627.0,7819.0,211000.0,Amarillo,35.266920,-101.958417
27566,79201,41607.0,7040.0,63100.0,Childress,34.437766,-100.280962
27567,79220,55781.0,197.0,120800.0,Afton,33.753501,-100.794632
27568,79225,48333.0,976.0,48200.0,Chillicothe,34.255931, -99.515204
27569,79226,38750.0,3153.0,62200.0,Clarendon,34.900760,-100.994549
27570,79227,33882.0,1406.0,36400.0,Crowell,33.899685, -99.769784
27571,79229,38068.0,424.0,46800.0,Dickens,33.665706,-100.676563
27572,79230,59250.0,158.0,60000.0,Dodson,34.702273,-100.069222
27573,79231,,45.0,,Dougherty,33.906379,-101.070036
27574,79233,19375.0,180.0,51300.0,Estelline,34.520996,-100.525648
27575,79234,42250.0,110.0,86700.0,Flomot,34.230443,-100.935228
27576,79235,38808.0,3833.0,55900.0,Floydada,33.961932,-101.246145
27577,79236,65000.0,262.0,74000.0,Guthrie,33.710684,-100.384217
27578,79237,65000.0,513.0,53900.0,Hedley,34.918283,-100.645545
27579,79239,58929.0,211.0,82500.0,Lakeview,34.655623,-100.763893
27580,79240,,60.0,,Lelia Lake,34.886066,-100.779931
27581,79241,47969.0,2480.0,63900.0,Lockney,34.179633,-101.387813
27582,79243,77981.0,90.0,1000001.0,Mcadoo,33.774479,-100.990114
27583,79244,35000.0,720.0,58900.0,Matador,34.030397,-100.843759
27584,79245,31761.0,2476.0,37100.0,Memphis,34.855772,-100.510099
27585,79247,32083.0,64.0,34200.0,Odell,34.329813, -99.409069
27586,79248,34361.0,1493.0,41300.0,Paducah,33.994322,-100.287247
27587,79250,42132.0,1508.0,45500.0,Petersburg,33.877689,-101.594755
27588,79251,50625.0,45.0,72500.0,Quail,34.943421,-100.451566
27589,79252,35373.0,3202.0,47800.0,Quanah,34.304335, -99.818916
27590,79255,29559.0,571.0,51400.0,Quitaque,34.349913,-101.050762
27591,79256,35208.0,319.0,51700.0,Roaring Springs,33.900389,-100.745875
27592,79257,39792.0,1067.0,53700.0,Silverton,34.457478,-101.287161
27593,79258,,67.0,,South Plains,34.228291,-101.288735
27594,79259,108047.0,48.0,49500.0,Tell,34.398492,-100.472927
27595,79261,37969.0,527.0,60700.0,Turkey,34.447226,-100.809848
27596,79311,50690.0,3445.0,79200.0,Abernathy,33.857882,-101.881538
27597,79312,37500.0,971.0,49100.0,Amherst,34.019064,-102.419954
27598,79313,39097.0,1571.0,65800.0,Anton,33.804892,-102.162291
27599,79314,59583.0,56.0,39200.0,Bledsoe,33.584900,-103.014510
27600,79316,36667.0,11451.0,65000.0,Brownfield,33.137907,-102.326183
27601,79322,39420.0,2049.0,50400.0,Crosbyton,33.633175,-101.178516
27602,79323,54697.0,6559.0,69900.0,Denver City,32.945746,-102.869403
27603,79324,,61.0,,Enochs,33.897884,-102.682490
27604,79325,44559.0,2319.0,105600.0,Farwell,34.424608,-102.943742
27605,79326,,40.0,,Fieldton,34.077938,-102.216144
27606,79329,62472.0,3300.0,117800.0,Idalou,33.715143,-101.674963
27607,79330,83333.0,114.0,226000.0,Justiceburg,33.040784,-101.224946
27608,79331,39847.0,13258.0,56600.0,Lamesa,32.695214,-102.009570
27609,79336,50843.0,16972.0,83900.0,Levelland,33.603903,-102.398414
27610,79339,35487.0,7230.0,57700.0,Littlefield,33.889082,-102.337301
27611,79342,61250.0,352.0,70500.0,Loop,32.908208,-102.336600
27612,79343,42188.0,1571.0,65800.0,Lorenzo,33.658671,-101.531037
27613,79344,30481.0,56.0,53900.0,Maple,33.844961,-102.930411
27614,79345,53281.0,920.0,68100.0,Meadow,33.337542,-102.331350
27615,79346,37115.0,2427.0,33300.0,Morton,33.648086,-102.824958
27616,79347,46406.0,7462.0,58800.0,Muleshoe,34.172560,-102.789410
27617,79350,41488.0,392.0,64700.0,New Deal,33.731452,-101.825895
27618,79351,33274.0,1326.0,47300.0,Odonnell,32.927010,-101.764414
27619,79353,,10.0,,Pep,33.783518,-102.581946
27620,79355,45640.0,1942.0,60600.0,Plains,33.181663,-102.876729
27621,79356,47627.0,6363.0,68200.0,Post,33.285890,-101.339267
27622,79357,34688.0,2303.0,51200.0,Ralls,33.611886,-101.404701
27623,79358,50809.0,1116.0,78900.0,Ropesville,33.442185,-102.195033
27624,79359,48042.0,2899.0,55100.0,Seagraves,32.971141,-102.586555
27625,79360,52864.0,13574.0,101900.0,Seminole,32.689820,-102.724661
27626,79363,54601.0,5369.0,96900.0,Shallowater,33.707731,-102.045021
27627,79364,40284.0,8172.0,64800.0,Slaton,33.452358,-101.644072
27628,79366,102500.0,1096.0,212800.0,Ransom Canyon,33.530315,-101.685343
27629,79367,45250.0,645.0,61300.0,Smyer,33.621453,-102.190786
27630,79369,166000.0,88.0,,Spade,33.955743,-102.145171
27631,79370,36208.0,1889.0,43800.0,Spur,33.507585,-100.908386
27632,79371,37235.0,1317.0,43100.0,Sudan,33.952621,-102.966213
27633,79372,49191.0,1434.0,57000.0,Sundown,33.434243,-102.488401
27634,79373,46875.0,3307.0,70100.0,Tahoka,33.182577,-101.827198
27635,79376,21771.0,95.0,101400.0,Tokio,33.233860,-102.673107
27636,79377,42292.0,277.0,22500.0,Welch,32.929648,-102.133506
27637,79378,50625.0,236.0,38300.0,Wellman,33.058133,-102.474677
27638,79379,42778.0,666.0,37000.0,Whiteface,33.510507,-102.646422
27639,79380,42344.0,197.0,75000.0,Whitharral,33.735629,-102.332216
27640,79381,45789.0,1263.0,91900.0,Wilson,33.312912,-101.770523
27641,79382,61563.0,6291.0,147000.0,Wolfforth,33.455287,-102.014055
27642,79401,13450.0,8408.0,76100.0,Lubbock,33.588771,-101.850444
27643,79403,33554.0,16869.0,49200.0,Lubbock,33.643505,-101.775447
27644,79404,27434.0,11289.0,52600.0,Lubbock,33.527702,-101.793717
27645,79406,,6025.0,,Lubbock,33.585909,-101.878382
27646,79407,40221.0,19068.0,93600.0,Lubbock,33.566862,-102.079243
27647,79410,36715.0,9429.0,114900.0,Lubbock,33.570071,-101.891011
27648,79411,24244.0,7951.0,50800.0,Lubbock,33.570034,-101.857733
27649,79412,33317.0,15650.0,75100.0,Lubbock,33.546383,-101.856516
27650,79413,49384.0,21187.0,116400.0,Lubbock,33.547402,-101.885644
27651,79414,34504.0,17121.0,86300.0,Lubbock,33.547794,-101.920230
27652,79415,27270.0,17689.0,59200.0,Lubbock,33.700795,-101.896988
27653,79416,45937.0,32296.0,110300.0,Lubbock,33.600031,-101.982853
27654,79423,54784.0,32277.0,120000.0,Lubbock,33.439976,-101.855463
27655,79424,75921.0,39023.0,168800.0,Lubbock,33.468167,-101.947592
27656,79501,41757.0,3528.0,60700.0,Anson,32.747863, -99.905394
27657,79502,41190.0,1350.0,46100.0,Aspermont,33.183064,-100.245133
27658,79503,55326.0,175.0,76700.0,Avoca,32.868609, -99.692923
27659,79504,41406.0,2787.0,63500.0,Baird,32.335802, -99.350571
27660,79505,35278.0,296.0,36700.0,Benjamin,33.577057, -99.809712
27661,79506,39500.0,730.0,53200.0,Blackwell,32.106426,-100.313408
27662,79508,65526.0,1242.0,128300.0,Buffalo Gap,32.274081, -99.826041
27663,79510,46555.0,7982.0,77800.0,Clyde,32.266413, -99.518894
27664,79511,62500.0,1338.0,80800.0,Coahoma,32.415915,-101.250314
27665,79512,47954.0,8197.0,52600.0,Colorado City,32.304117,-100.924392
27666,79517,76875.0,200.0,143400.0,Fluvanna,32.879511,-101.246784
27667,79518,52917.0,124.0,66100.0,Girard,33.341053,-100.714732
27668,79519,43750.0,74.0,258300.0,Goldsboro,32.049869, -99.693761
27669,79520,33864.0,2449.0,43900.0,Hamlin,32.857153,-100.124111
27670,79521,39479.0,3980.0,53500.0,Haskell,33.122685, -99.650389
27671,79525,38787.0,2842.0,68600.0,Hawley,32.630369, -99.830593
27672,79526,71250.0,979.0,88900.0,Hermleigh,32.636295,-100.716880
27673,79527,50688.0,251.0,58000.0,Ira,32.593166,-101.059442
27674,79528,45446.0,619.0,63600.0,Jayton,33.192636,-100.893642
27675,79529,36979.0,1383.0,37100.0,Knox City,33.431837, -99.853667
27676,79530,44792.0,480.0,35800.0,Lawn,32.118932, -99.748801
27677,79532,27131.0,940.0,36000.0,Loraine,32.404869,-100.711396
27678,79533,41786.0,472.0,33800.0,Lueders,32.857171, -99.551490
27679,79534,26250.0,181.0,85000.0,Mc Caulley,32.764338,-100.211992
27680,79535,38333.0,183.0,61300.0,Maryneal,32.223438,-100.479835
27681,79536,45054.0,4988.0,64600.0,Merkel,32.473616,-100.032549
27682,79537,46563.0,111.0,44400.0,Nolan,32.291861,-100.210748
27683,79538,46250.0,271.0,46500.0,Novice,31.970613, -99.684164
27684,79539,34821.0,178.0,36800.0,O Brien,33.361114, -99.876875
27685,79540,116563.0,89.0,66000.0,Old Glory,33.169164,-100.040999
27686,79541,58833.0,791.0,98900.0,Ovalo,32.147788, -99.810223
27687,79543,46667.0,1186.0,65000.0,Roby,32.714330,-100.407773
27688,79544,35417.0,512.0,22900.0,Rochester,33.301509, -99.852900
27689,79545,44188.0,1788.0,51200.0,Roscoe,32.415212,-100.573539
27690,79546,36250.0,2006.0,49500.0,Rotan,32.891818,-100.498206
27691,79547,35625.0,758.0,38600.0,Rule,33.197744, -99.905443
27692,79548,41696.0,174.0,86100.0,Rule,33.049768, -99.918963
27693,79549,46791.0,15652.0,86400.0,Snyder,32.887589,-100.841389
27694,79553,35904.0,3469.0,44600.0,Stamford,32.940911, -99.850964
27695,79556,36499.0,12995.0,54200.0,Sweetwater,32.458787,-100.357939
27696,79560,48750.0,137.0,68800.0,Sylvester,32.665235,-100.213046
27697,79561,46154.0,662.0,69100.0,Trent,32.515491,-100.195108
27698,79562,74750.0,3669.0,149100.0,Tuscola,32.236251, -99.866451
27699,79563,38750.0,1161.0,47300.0,Tye,32.415823, -99.906230
27700,79565,56389.0,295.0,37500.0,Westbrook,32.397372,-101.087816
27701,79566,40833.0,333.0,94000.0,Wingate,32.109022,-100.134603
27702,79567,41600.0,3373.0,43700.0,Winters,31.972434, -99.950294
27703,79601,34556.0,25085.0,82700.0,Abilene,32.576489, -99.665323
27704,79602,51295.0,21519.0,124400.0,Abilene,32.335677, -99.667488
27705,79603,38176.0,24288.0,66600.0,Abilene,32.333551, -99.927724
27706,79605,41305.0,30098.0,88300.0,Abilene,32.434599, -99.781827
27707,79606,56844.0,22885.0,145700.0,Abilene,32.362783, -99.817314
27708,79607,44779.0,2865.0,,Dyess Afb,32.430350, -99.832641
27709,79699,,321.0,,Abilene,32.462235, -99.715894
27710,79701,45030.0,27728.0,81300.0,Midland,31.992384,-102.081464
27711,79703,57842.0,20592.0,110600.0,Midland,31.979427,-102.132366
27712,79705,68649.0,33536.0,179100.0,Midland,32.051210,-102.059633
27713,79706,58737.0,19571.0,96400.0,Midland,31.848988,-102.005075
27714,79707,76543.0,32854.0,214200.0,Midland,32.043685,-102.198726
27715,79713,52188.0,592.0,73800.0,Ackerly,32.489818,-101.754488
27716,79714,57825.0,14786.0,88600.0,Andrews,32.335729,-102.697303
27717,79718,38636.0,721.0,47700.0,Balmorhea,31.004969,-103.759065
27718,79719,28958.0,397.0,28000.0,Barstow,31.460655,-103.404137
27719,79720,45000.0,33640.0,65700.0,Big Spring,32.253541,-101.472640
27720,79730,44342.0,250.0,14300.0,Coyanosa,31.169521,-103.085135
27721,79731,49848.0,4193.0,66800.0,Crane,31.422796,-102.487774
27722,79733,61250.0,210.0,46700.0,Forsan,32.102911,-101.365434
27723,79734,49146.0,2137.0,108300.0,Fort Davis,30.686139,-103.960150
27724,79735,45291.0,13315.0,67100.0,Fort Stockton,30.747459,-102.790792
27725,79738,72656.0,275.0,83800.0,Gail,32.751934,-101.474837
27726,79739,81250.0,963.0,150900.0,Garden City,31.769325,-101.506391
27727,79741,65000.0,288.0,73800.0,Goldsmith,31.969312,-102.630882
27728,79742,35833.0,490.0,29300.0,Grandfalls,31.342040,-102.868447
27729,79743,66875.0,339.0,62300.0,Imperial,31.185703,-102.593762
27730,79744,68594.0,1362.0,57600.0,Iraan,30.922006,-101.970261
27731,79745,48488.0,6125.0,44500.0,Kermit,31.831415,-103.055986
27732,79748,70417.0,173.0,45000.0,Knott,32.408047,-101.651732
27733,79749,64712.0,255.0,59400.0,Lenorah,32.289048,-101.871764
27734,79752,40809.0,2245.0,42700.0,Mc Camey,31.228870,-102.162001
27735,79754,68000.0,80.0,86000.0,Mentone,31.803547,-103.599914
27736,79755,75625.0,230.0,112500.0,Midkiff,31.517628,-101.918007
27737,79756,44432.0,9066.0,62700.0,Monahans,31.540255,-102.844644
27738,79758,57460.0,2197.0,74400.0,Gardendale,31.970431,-102.320746
27739,79759,,23.0,,Notrees,31.799171,-102.632933
27740,79761,44174.0,30488.0,94700.0,Odessa,31.855051,-102.350647
27741,79762,56235.0,39056.0,118000.0,Odessa,31.925466,-102.357932
27742,79763,47230.0,34079.0,71300.0,Odessa,31.799158,-102.474090
27743,79764,50556.0,20725.0,62500.0,Odessa,31.866262,-102.537544
27744,79765,86367.0,6927.0,196500.0,Odessa,31.914390,-102.262512
27745,79766,55102.0,6115.0,68300.0,Odessa,31.725171,-102.413607
27746,79770,,33.0,,Orla,31.875118,-103.933311
27747,79772,41354.0,12747.0,41700.0,Pecos,31.422363,-103.627309
27748,79777,63958.0,170.0,73000.0,Pyote,31.484586,-103.161046
27749,79778,61806.0,878.0,51600.0,Rankin,31.176246,-101.923824
27750,79780,26029.0,224.0,40000.0,Saragosa,31.061959,-103.592093
27751,79781,50000.0,303.0,46700.0,Sheffield,30.596998,-101.784530
27752,79782,39495.0,3976.0,69900.0,Stanton,32.149838,-101.826743
27753,79783,112917.0,201.0,112500.0,Tarzan,32.321673,-102.042298
27754,79785,14583.0,91.0,18800.0,Toyah,31.327482,-103.906799
27755,79788,28750.0,506.0,24400.0,Wickett,31.582140,-102.977116
27756,79789,55536.0,974.0,52300.0,Wink,31.696251,-103.138992
27757,79821,30810.0,7142.0,92700.0,Anthony,31.980053,-106.598777
27758,79830,42062.0,7682.0,127600.0,Alpine,29.802094,-103.222360
27759,79831,,29.0,,Alpine,30.429399,-103.325765
27760,79834,56397.0,200.0,,Big Bend National Park,29.166114,-103.270536
27761,79835,29799.0,12690.0,61400.0,Canutillo,31.936406,-106.589725
27762,79836,36394.0,5772.0,78600.0,Clint,31.572550,-106.198866
27763,79837,26250.0,579.0,40200.0,Dell City,32.233577,-105.286558
27764,79838,26477.0,8699.0,65000.0,Fabens,31.482839,-106.168049
27765,79839,19583.0,1938.0,38500.0,Fort Hancock,31.333177,-105.902546
27766,79842,40500.0,498.0,69100.0,Marathon,30.085732,-103.117740
27767,79843,45245.0,2503.0,89100.0,Marfa,30.285296,-104.005761
27768,79845,21512.0,5138.0,37600.0,Presidio,29.888046,-104.519139
27769,79846,18594.0,104.0,,Redford,29.387969,-103.990395
27770,79847,37734.0,167.0,60700.0,Salt Flat,31.835905,-105.052957
27771,79848,38958.0,927.0,55800.0,Sanderson,30.261302,-102.301073
27772,79849,25426.0,13208.0,58700.0,San Elizario,31.560649,-106.250112
27773,79851,25000.0,641.0,44000.0,Sierra Blanca,31.278279,-105.311660
27774,79852,26613.0,799.0,77800.0,Terlingua,29.396230,-103.617232
27775,79853,27870.0,3729.0,54900.0,Tornillo,31.434058,-106.063238
27776,79854,75417.0,213.0,61700.0,Valentine,30.591270,-104.660157
27777,79855,36779.0,2336.0,46600.0,Van Horn,31.093480,-104.624514
27778,79901,13524.0,11328.0,59200.0,El Paso,31.760618,-106.478578
27779,79902,30315.0,21236.0,158300.0,El Paso,31.783715,-106.498544
27780,79903,27420.0,18451.0,85600.0,El Paso,31.786182,-106.441937
27781,79904,32668.0,35060.0,97100.0,El Paso,31.852764,-106.447636
27782,79905,19455.0,26036.0,78700.0,El Paso,31.766054,-106.426202
27783,79906,46180.0,4374.0,,El Paso,31.810651,-106.404743
27784,79907,27166.0,55132.0,83900.0,El Paso,31.707231,-106.326563
27785,79908,70640.0,3673.0,,El Paso,31.857201,-106.380388
27786,79911,120815.0,1565.0,234800.0,El Paso,31.892466,-106.542596
27787,79912,59174.0,77161.0,171800.0,El Paso,31.848583,-106.534316
27788,79915,27134.0,40057.0,84300.0,El Paso,31.746041,-106.371426
27789,79916,2499.0,2995.0,,Fort Bliss,31.814157,-106.418030
27790,79920,,153.0,,El Paso,31.824725,-106.451727
27791,79922,80893.0,8935.0,268000.0,El Paso,31.814165,-106.561298
27792,79924,41009.0,59058.0,96600.0,El Paso,31.902442,-106.413245
27793,79925,44217.0,40641.0,130300.0,El Paso,31.796950,-106.356880
27794,79927,31962.0,39016.0,80400.0,El Paso,31.640206,-106.268949
27795,79928,48251.0,49544.0,111800.0,El Paso,31.631426,-106.160065
27796,79930,29942.0,28410.0,90600.0,El Paso,31.829304,-106.483334
27797,79932,50952.0,24986.0,155100.0,El Paso,31.874964,-106.607988
27798,79934,61951.0,19174.0,137400.0,El Paso,31.950670,-106.433518
27799,79935,37866.0,18042.0,130900.0,El Paso,31.767715,-106.329332
27800,79936,52024.0,111086.0,121700.0,El Paso,31.776593,-106.296976
27801,79938,52119.0,53520.0,127800.0,El Paso,31.829712,-105.971362
27802,79942,,2.0,,El Paso,30.575618,-101.331239
